activation,hidden_nodes,lr,dropout,lambda1,lambda2,optimizer,momentum,train_acc,val_acc,final_loss
relu,"[64, 64]",0.0001,0.0,0.0,0.001,momentum,0.99,0.6603260869565217,0.6630434782608695,7.655520123911714
relu,"[64, 64]",0.0001,0.0,0.0,0.01,adam,0.0,0.5054347826086957,0.5434782608695652,31.50295305005747
relu,"[64, 64]",0.0001,0.0,0.0,0.01,momentum,0.8,0.34103260869565216,0.391304347826087,38.22083272047179
relu,"[64, 64]",0.0001,0.0,0.0,0.01,momentum,0.9,0.5394021739130435,0.5217391304347826,34.37663907832404
relu,"[64, 64]",0.0001,0.0,0.0,0.01,momentum,0.99,0.5054347826086957,0.4782608695652174,31.50323729346983
relu,"[64, 64]",0.0001,0.0,0.0001,0.0,adam,0.0,0.29347826086956524,0.31521739130434784,16.081194670285925
relu,"[64, 64]",0.0001,0.0,0.0001,0.0,momentum,0.8,0.35190217391304346,0.358695652173913,15.568409067129036
relu,"[64, 64]",0.0001,0.0,0.0001,0.0,momentum,0.9,0.40625,0.4673913043478261,13.98700497861285
relu,"[64, 64]",0.0001,0.0,0.0001,0.0,momentum,0.99,0.34375,0.34782608695652173,16.878436240501568
relu,"[64, 64]",0.0001,0.0,0.0001,0.0001,adam,0.0,0.563858695652174,0.5869565217391305,7.841430597725021
relu,"[64, 64]",0.0001,0.0,0.0001,0.0001,momentum,0.8,0.5163043478260869,0.5434782608695652,9.72262150659075
relu,"[64, 64]",0.0001,0.0,0.0001,0.0001,momentum,0.9,0.5271739130434783,0.5434782608695652,9.409198581238963
relu,"[64, 64]",0.0001,0.0,0.0001,0.0001,momentum,0.99,0.36820652173913043,0.32608695652173914,12.585522779138934
relu,"[64, 64]",0.0001,0.0,0.0001,0.001,adam,0.0,0.6195652173913043,0.5978260869565217,8.934271214292334
relu,"[64, 64]",0.0001,0.0,0.0001,0.001,momentum,0.8,0.3804347826086957,0.358695652173913,16.012944168682505
relu,"[64, 64]",0.0001,0.0,0.0001,0.001,momentum,0.9,0.36684782608695654,0.30434782608695654,15.623876505136058
relu,"[64, 64]",0.0001,0.0,0.0001,0.001,momentum,0.99,0.37771739130434784,0.43478260869565216,18.56225679468259
relu,"[64, 64]",0.0001,0.0,0.0001,0.01,adam,0.0,0.3029891304347826,0.32608695652173914,35.865329420373214
relu,"[64, 64]",0.0001,0.0,0.0001,0.01,momentum,0.8,0.39809782608695654,0.34782608695652173,34.41153535858045
relu,"[64, 64]",0.0001,0.0,0.0001,0.01,momentum,0.9,0.5597826086956522,0.5760869565217391,30.964679967236073
relu,"[64, 64]",0.0001,0.0,0.0001,0.01,momentum,0.99,0.26358695652173914,0.29347826086956524,41.39302165037923
relu,"[64, 64]",0.0001,0.0,0.001,0.0,adam,0.0,0.1956521739130435,0.25,22.041601335495436
relu,"[64, 64]",0.0001,0.0,0.001,0.0,momentum,0.8,0.47146739130434784,0.45652173913043476,13.678092629153756
relu,"[64, 64]",0.0001,0.0,0.001,0.0,momentum,0.9,0.24728260869565216,0.21739130434782608,20.586196821768844
relu,"[64, 64]",0.0001,0.0,0.001,0.0,momentum,0.99,0.01358695652173913,0.010869565217391304,34.69253322763865
relu,"[64, 64]",0.0001,0.0,0.001,0.0001,adam,0.0,0.14673913043478262,0.15217391304347827,26.126552138511652
relu,"[64, 64]",0.0001,0.0,0.001,0.0001,momentum,0.8,0.47690217391304346,0.45652173913043476,14.200105563209029
relu,"[64, 64]",0.0001,0.0,0.001,0.0001,momentum,0.9,0.24592391304347827,0.21739130434782608,21.8366192701709
relu,"[64, 64]",0.0001,0.0,0.001,0.0001,momentum,0.99,0.23097826086956522,0.25,24.86188452825745
relu,"[64, 64]",0.0001,0.0,0.001,0.001,adam,0.0,0.5883152173913043,0.5652173913043478,13.191967269934855
relu,"[64, 64]",0.0001,0.0,0.001,0.001,momentum,0.8,0.5461956521739131,0.5978260869565217,15.494719398722593
relu,"[64, 64]",0.0001,0.0,0.001,0.001,momentum,0.9,0.35190217391304346,0.34782608695652173,17.32414829713992
relu,"[64, 64]",0.0001,0.0,0.001,0.001,momentum,0.99,0.5434782608695652,0.4673913043478261,16.865117389839703
relu,"[64, 64]",0.0001,0.0,0.001,0.01,adam,0.0,0.42527173913043476,0.3695652173913043,39.23602603970322
relu,"[64, 64]",0.0001,0.0,0.001,0.01,momentum,0.8,0.23505434782608695,0.21739130434782608,45.64725612878658
relu,"[64, 64]",0.0001,0.0,0.001,0.01,momentum,0.9,0.3695652173913043,0.43478260869565216,35.623811831706654
relu,"[64, 64]",0.0001,0.0,0.001,0.01,momentum,0.99,0.37771739130434784,0.34782608695652173,38.6164639518701
relu,"[64, 64]",0.0001,0.2,0.0,0.0,adam,0.0,0.13451086956521738,0.13043478260869565,22.050387012765206
relu,"[64, 64]",0.0001,0.2,0.0,0.0,momentum,0.8,0.5720108695652174,0.6956521739130435,11.544883560423255
relu,"[64, 64]",0.0001,0.2,0.0,0.0,momentum,0.9,0.49728260869565216,0.5434782608695652,14.987389681875712
relu,"[64, 64]",0.0001,0.2,0.0,0.0,momentum,0.99,0.36277173913043476,0.34782608695652173,19.133049566478636
relu,"[64, 64]",0.0001,0.2,0.0,0.0001,adam,0.0,0.3491847826086957,0.33695652173913043,16.919550437038016
relu,"[64, 64]",0.0001,0.2,0.0,0.0001,momentum,0.8,0.6195652173913043,0.6847826086956522,11.32352812291706
relu,"[64, 64]",0.0001,0.2,0.0,0.0001,momentum,0.9,0.17798913043478262,0.16304347826086957,25.012745289865116
relu,"[64, 64]",0.0001,0.2,0.0,0.0001,momentum,0.99,0.41304347826086957,0.44565217391304346,16.003740381392127
relu,"[64, 64]",0.0001,0.2,0.0,0.001,adam,0.0,0.5475543478260869,0.5652173913043478,15.265506935760463
relu,"[64, 64]",0.0001,0.2,0.0,0.001,momentum,0.8,0.49184782608695654,0.4673913043478261,15.446174721020888
relu,"[64, 64]",0.0001,0.2,0.0,0.001,momentum,0.9,0.36820652173913043,0.391304347826087,17.202000438542523
relu,"[64, 64]",0.0001,0.2,0.0,0.001,momentum,0.99,0.36141304347826086,0.2826086956521739,19.643414375075096
relu,"[64, 64]",0.0001,0.2,0.0,0.01,adam,0.0,0.37228260869565216,0.40217391304347827,38.82941036416907
relu,"[64, 64]",0.0001,0.2,0.0,0.01,momentum,0.8,0.26766304347826086,0.2608695652173913,41.52570836713405
relu,"[64, 64]",0.0001,0.2,0.0,0.01,momentum,0.9,0.44429347826086957,0.45652173913043476,33.70644701390849
relu,"[64, 64]",0.0001,0.2,0.0,0.01,momentum,0.99,0.5176630434782609,0.4673913043478261,33.04035573319665
relu,"[64, 64]",0.0001,0.2,0.0001,0.0,adam,0.0,0.44972826086956524,0.44565217391304346,12.693402426948332
relu,"[64, 64]",0.0001,0.2,0.0001,0.0,momentum,0.8,0.6385869565217391,0.6847826086956522,11.284950265959589
relu,"[64, 64]",0.0001,0.2,0.0001,0.0,momentum,0.9,0.3804347826086957,0.40217391304347827,15.033737166961664
relu,"[64, 64]",0.0001,0.2,0.0001,0.0,momentum,0.99,0.14130434782608695,0.08695652173913043,24.82949993129933
relu,"[64, 64]",0.0001,0.2,0.0001,0.0001,adam,0.0,0.35054347826086957,0.3695652173913043,16.96944716723962
relu,"[64, 64]",0.0001,0.2,0.0001,0.0001,momentum,0.8,0.4741847826086957,0.44565217391304346,13.928049886871486
relu,"[64, 64]",0.0001,0.2,0.0001,0.0001,momentum,0.9,0.34375,0.29347826086956524,15.8795645610602
relu,"[64, 64]",0.0001,0.2,0.0001,0.0001,momentum,0.99,0.4048913043478261,0.43478260869565216,16.658816337266856
relu,"[64, 64]",0.0001,0.2,0.0001,0.001,adam,0.0,0.4483695652173913,0.42391304347826086,17.88665169821732
relu,"[64, 64]",0.0001,0.2,0.0001,0.001,momentum,0.8,0.5339673913043478,0.5760869565217391,16.03786909796893
relu,"[64, 64]",0.0001,0.2,0.0001,0.001,momentum,0.9,0.4361413043478261,0.4673913043478261,16.559716737998915
relu,"[64, 64]",0.0001,0.2,0.0001,0.001,momentum,0.99,0.4782608695652174,0.44565217391304346,15.929523442008877
relu,"[64, 64]",0.0001,0.2,0.0001,0.01,adam,0.0,0.625,0.5217391304347826,29.370341259264592
relu,"[64, 64]",0.0001,0.2,0.0001,0.01,momentum,0.8,0.3953804347826087,0.33695652173913043,38.82847597209607
relu,"[64, 64]",0.0001,0.2,0.0001,0.01,momentum,0.9,0.49320652173913043,0.5760869565217391,33.39637911831569
relu,"[64, 64]",0.0001,0.2,0.0001,0.01,momentum,0.99,0.23233695652173914,0.2608695652173913,42.82547008198928
relu,"[64, 64]",0.0001,0.2,0.001,0.0,adam,0.0,0.5095108695652174,0.4891304347826087,12.328561093830478
relu,"[64, 64]",0.0001,0.2,0.001,0.0,momentum,0.8,0.5489130434782609,0.532608695652174,16.20387773850954
relu,"[64, 64]",0.0001,0.2,0.001,0.0,momentum,0.9,0.5516304347826086,0.5543478260869565,14.987323316027787
relu,"[64, 64]",0.0001,0.2,0.001,0.0,momentum,0.99,0.5339673913043478,0.5543478260869565,14.72506821778577
relu,"[64, 64]",0.0001,0.2,0.001,0.0001,adam,0.0,0.5788043478260869,0.5978260869565217,14.052027525191464
relu,"[64, 64]",0.0001,0.2,0.001,0.0001,momentum,0.8,0.28804347826086957,0.21739130434782608,22.769109847990222
relu,"[64, 64]",0.0001,0.2,0.001,0.0001,momentum,0.9,0.41304347826086957,0.4891304347826087,17.075459265025742
relu,"[64, 64]",0.0001,0.2,0.001,0.0001,momentum,0.99,0.5788043478260869,0.5217391304347826,13.125016091033125
relu,"[64, 64]",0.0001,0.2,0.001,0.001,adam,0.0,0.08152173913043478,0.11956521739130435,30.61853130188551
relu,"[64, 64]",0.0001,0.2,0.001,0.001,momentum,0.8,0.483695652173913,0.5543478260869565,18.186988039934235
relu,"[64, 64]",0.0001,0.2,0.001,0.001,momentum,0.9,0.04891304347826087,0.043478260869565216,33.11081121787622
relu,"[64, 64]",0.0001,0.2,0.001,0.001,momentum,0.99,0.2513586956521739,0.2826086956521739,25.77875296729806
relu,"[64, 64]",0.0001,0.2,0.001,0.01,adam,0.0,0.3220108695652174,0.32608695652173914,40.84849226035219
relu,"[64, 64]",0.0001,0.2,0.001,0.01,momentum,0.8,0.2554347826086957,0.20652173913043478,43.75553941927655
relu,"[64, 64]",0.0001,0.2,0.001,0.01,momentum,0.9,0.5597826086956522,0.5869565217391305,35.444666851322566
relu,"[64, 64]",0.0001,0.2,0.001,0.01,momentum,0.99,0.23233695652173914,0.25,44.85024901396949
relu,"[64, 64]",0.0001,0.5,0.0,0.0,adam,0.0,0.5774456521739131,0.5217391304347826,13.886347659271213
relu,"[64, 64]",0.0001,0.5,0.0,0.0,momentum,0.8,0.327445652173913,0.25,20.390947179151706
relu,"[64, 64]",0.0001,0.5,0.0,0.0,momentum,0.9,0.5027173913043478,0.5543478260869565,15.362848278316847
relu,"[64, 64]",0.0001,0.5,0.0,0.0,momentum,0.99,0.453804347826087,0.45652173913043476,17.921772989349407
relu,"[64, 64]",0.0001,0.5,0.0,0.0001,adam,0.0,0.46875,0.45652173913043476,18.04955961910966
relu,"[64, 64]",0.0001,0.5,0.0,0.0001,momentum,0.8,0.41847826086956524,0.44565217391304346,19.62367219621858
relu,"[64, 64]",0.0001,0.5,0.0,0.0001,momentum,0.9,0.389945652173913,0.358695652173913,16.390270992754658
relu,"[64, 64]",0.0001,0.5,0.0,0.0001,momentum,0.99,0.15353260869565216,0.1956521739130435,24.465533989176375
relu,"[64, 64]",0.0001,0.5,0.0,0.001,adam,0.0,0.626358695652174,0.75,15.754228005153447
relu,"[64, 64]",0.0001,0.5,0.0,0.001,momentum,0.8,0.5176630434782609,0.4782608695652174,16.42503459969145
relu,"[64, 64]",0.0001,0.5,0.0,0.001,momentum,0.9,0.18478260869565216,0.14130434782608695,23.56425812555943
relu,"[64, 64]",0.0001,0.5,0.0,0.001,momentum,0.99,0.35190217391304346,0.34782608695652173,22.326680213170118
relu,"[64, 64]",0.0001,0.5,0.0,0.01,adam,0.0,0.47690217391304346,0.4891304347826087,36.9209643020103
relu,"[64, 64]",0.0001,0.5,0.0,0.01,momentum,0.8,0.4266304347826087,0.358695652173913,38.5493321703997
relu,"[64, 64]",0.0001,0.5,0.0,0.01,momentum,0.9,0.48641304347826086,0.3804347826086957,36.74334698306749
relu,"[64, 64]",0.0001,0.5,0.0,0.01,momentum,0.99,0.4008152173913043,0.45652173913043476,38.54405475945764
relu,"[64, 64]",0.0001,0.5,0.0001,0.0,adam,0.0,0.5135869565217391,0.5108695652173914,18.160256154364152
relu,"[64, 64]",0.0001,0.5,0.0001,0.0,momentum,0.8,0.41304347826086957,0.40217391304347827,19.012934248408385
relu,"[64, 64]",0.0001,0.5,0.0001,0.0,momentum,0.9,0.48641304347826086,0.5217391304347826,16.799726134181633
relu,"[64, 64]",0.0001,0.5,0.0001,0.0,momentum,0.99,0.5516304347826086,0.44565217391304346,16.20449377114005
relu,"[64, 64]",0.0001,0.5,0.0001,0.0001,adam,0.0,0.19021739130434784,0.16304347826086957,21.693506078015382
relu,"[64, 64]",0.0001,0.5,0.0001,0.0001,momentum,0.8,0.13451086956521738,0.10869565217391304,23.220903637995416
relu,"[64, 64]",0.0001,0.5,0.0001,0.0001,momentum,0.9,0.3016304347826087,0.41304347826086957,19.512030077160073
relu,"[64, 64]",0.0001,0.5,0.0001,0.0001,momentum,0.99,0.22826086956521738,0.1956521739130435,21.708780893075996
relu,"[64, 64]",0.0001,0.5,0.0001,0.001,adam,0.0,0.39945652173913043,0.45652173913043476,21.364843979238763
relu,"[64, 64]",0.0001,0.5,0.0001,0.001,momentum,0.8,0.41440217391304346,0.45652173913043476,18.20328799981197
relu,"[64, 64]",0.0001,0.5,0.0001,0.001,momentum,0.9,0.4796195652173913,0.42391304347826086,19.81506939310513
relu,"[64, 64]",0.0001,0.5,0.0001,0.001,momentum,0.99,0.34646739130434784,0.33695652173913043,21.540347174774627
relu,"[64, 64]",0.0001,0.5,0.0001,0.01,adam,0.0,0.6277173913043478,0.6304347826086957,32.46030490614668
relu,"[64, 64]",0.0001,0.5,0.0001,0.01,momentum,0.8,0.24864130434782608,0.31521739130434784,41.87742883382882
relu,"[64, 64]",0.0001,0.5,0.0001,0.01,momentum,0.9,0.4171195652173913,0.43478260869565216,38.57080328086782
relu,"[64, 64]",0.0001,0.5,0.0001,0.01,momentum,0.99,0.24456521739130435,0.2608695652173913,43.575755157647656
relu,"[64, 64]",0.0001,0.5,0.001,0.0,adam,0.0,0.5679347826086957,0.5108695652173914,17.868309527380646
relu,"[64, 64]",0.0001,0.5,0.001,0.0,momentum,0.8,0.25679347826086957,0.22826086956521738,22.501914476959765
relu,"[64, 64]",0.0001,0.5,0.001,0.0,momentum,0.9,0.41983695652173914,0.5,21.355038431376308
relu,"[64, 64]",0.0001,0.5,0.001,0.0,momentum,0.99,0.4483695652173913,0.5434782608695652,20.142722419740377
relu,"[64, 64]",0.0001,0.5,0.001,0.0001,adam,0.0,0.6385869565217391,0.5978260869565217,17.377623585551436
relu,"[64, 64]",0.0001,0.5,0.001,0.0001,momentum,0.8,0.4945652173913043,0.532608695652174,20.216133118514673
relu,"[64, 64]",0.0001,0.5,0.001,0.0001,momentum,0.9,0.4986413043478261,0.5,20.688602678347685
relu,"[64, 64]",0.0001,0.5,0.001,0.0001,momentum,0.99,0.3736413043478261,0.3695652173913043,20.662206153358913
relu,"[64, 64]",0.0001,0.5,0.001,0.001,adam,0.0,0.4673913043478261,0.41304347826086957,23.543474473162306
relu,"[64, 64]",0.0001,0.5,0.001,0.001,momentum,0.8,0.39402173913043476,0.41304347826086957,23.450210609635782
relu,"[64, 64]",0.0001,0.5,0.001,0.001,momentum,0.9,0.25271739130434784,0.31521739130434784,24.587648948864317
relu,"[64, 64]",0.0001,0.5,0.001,0.001,momentum,0.99,0.5353260869565217,0.5434782608695652,20.70485305169219
relu,"[64, 64]",0.0001,0.5,0.001,0.01,adam,0.0,0.561141304347826,0.5760869565217391,40.184196219361354
relu,"[64, 64]",0.0001,0.5,0.001,0.01,momentum,0.8,0.5366847826086957,0.5760869565217391,39.42206156230145
relu,"[64, 64]",0.0001,0.5,0.001,0.01,momentum,0.9,0.5285326086956522,0.5108695652173914,39.7727343487131
relu,"[64, 64]",0.0001,0.5,0.001,0.01,momentum,0.99,0.30842391304347827,0.30434782608695654,43.84975794139176
relu,"[128, 64, 32]",0.001,0.0,0.0,0.0,adam,0.0,0.8328804347826086,0.8043478260869565,2.6942366302560563
relu,"[128, 64, 32]",0.001,0.0,0.0,0.0,momentum,0.8,0.7228260869565217,0.7717391304347826,4.778789985202931
relu,"[128, 64, 32]",0.001,0.0,0.0,0.0,momentum,0.9,0.7758152173913043,0.8152173913043478,4.6177842939886595
relu,"[128, 64, 32]",0.001,0.0,0.0,0.0,momentum,0.99,0.7065217391304348,0.7065217391304348,8.47942681259721
relu,"[128, 64, 32]",0.001,0.0,0.0,0.0001,adam,0.0,0.8980978260869565,0.6630434782608695,1.8316918650687883
relu,"[128, 64, 32]",0.001,0.0,0.0,0.0001,momentum,0.8,0.7717391304347826,0.7717391304347826,4.258858626868657
relu,"[128, 64, 32]",0.001,0.0,0.0,0.0001,momentum,0.9,0.7703804347826086,0.7282608695652174,4.832841270664602
relu,"[128, 64, 32]",0.001,0.0,0.0,0.0001,momentum,0.99,0.7785326086956522,0.8043478260869565,6.565199223242754
relu,"[128, 64, 32]",0.001,0.0,0.0,0.001,adam,0.0,0.9266304347826086,0.782608695652174,5.636999107318478
relu,"[128, 64, 32]",0.001,0.0,0.0,0.001,momentum,0.8,0.751358695652174,0.717391304347826,9.282032324952553
relu,"[128, 64, 32]",0.001,0.0,0.0,0.001,momentum,0.9,0.7934782608695652,0.717391304347826,9.569333962985262
relu,"[128, 64, 32]",0.001,0.0,0.0,0.001,momentum,0.99,0.7921195652173914,0.8043478260869565,10.106340376284322
relu,"[128, 64, 32]",0.001,0.0,0.0,0.01,adam,0.0,0.8532608695652174,0.782608695652174,47.9384413892025
relu,"[128, 64, 32]",0.001,0.0,0.0,0.01,momentum,0.8,0.7839673913043478,0.7934782608695652,50.49985760906611
relu,"[128, 64, 32]",0.001,0.0,0.0,0.01,momentum,0.9,0.7567934782608695,0.7717391304347826,51.99411421330868
relu,"[128, 64, 32]",0.001,0.0,0.0,0.01,momentum,0.99,0.7432065217391305,0.6739130434782609,53.389568059617645
relu,"[128, 64, 32]",0.001,0.0,0.0001,0.0,adam,0.0,0.9497282608695652,0.7717391304347826,1.1716835722893228
relu,"[128, 64, 32]",0.001,0.0,0.0001,0.0,momentum,0.8,0.779891304347826,0.6630434782608695,5.446348294087112
relu,"[128, 64, 32]",0.001,0.0,0.0001,0.0,momentum,0.9,0.7078804347826086,0.6739130434782609,4.5499224262462254
relu,"[128, 64, 32]",0.001,0.0,0.0001,0.0,momentum,0.99,0.779891304347826,0.7717391304347826,6.938241918939994
relu,"[128, 64, 32]",0.001,0.0,0.0001,0.0001,adam,0.0,0.9144021739130435,0.7282608695652174,2.4503168333412937
relu,"[128, 64, 32]",0.001,0.0,0.0001,0.0001,momentum,0.8,0.7445652173913043,0.6413043478260869,5.467911317721256
relu,"[128, 64, 32]",0.001,0.0,0.0001,0.0001,momentum,0.9,0.7364130434782609,0.7282608695652174,6.299212009417607
relu,"[128, 64, 32]",0.001,0.0,0.0001,0.0001,momentum,0.99,0.7622282608695652,0.7608695652173914,6.7090850048916035
relu,"[128, 64, 32]",0.001,0.0,0.0001,0.001,adam,0.0,0.9089673913043478,0.8152173913043478,6.869464944183301
relu,"[128, 64, 32]",0.001,0.0,0.0001,0.001,momentum,0.8,0.7730978260869565,0.75,9.887224332885367
relu,"[128, 64, 32]",0.001,0.0,0.0001,0.001,momentum,0.9,0.7540760869565217,0.7282608695652174,9.921331714511915
relu,"[128, 64, 32]",0.001,0.0,0.0001,0.001,momentum,0.99,0.7595108695652174,0.75,12.261480027740898
relu,"[128, 64, 32]",0.001,0.0,0.0001,0.01,adam,0.0,0.8980978260869565,0.6847826086956522,46.90357264249233
relu,"[128, 64, 32]",0.001,0.0,0.0001,0.01,momentum,0.8,0.7527173913043478,0.7608695652173914,51.787946781192815
relu,"[128, 64, 32]",0.001,0.0,0.0001,0.01,momentum,0.9,0.7703804347826086,0.717391304347826,50.959480594796005
relu,"[128, 64, 32]",0.001,0.0,0.0001,0.01,momentum,0.99,0.6168478260869565,0.7065217391304348,57.646441144974325
relu,"[128, 64, 32]",0.001,0.0,0.001,0.0,adam,0.0,0.9144021739130435,0.717391304347826,8.31083495456648
relu,"[128, 64, 32]",0.001,0.0,0.001,0.0,momentum,0.8,0.7676630434782609,0.8043478260869565,10.911614597057596
relu,"[128, 64, 32]",0.001,0.0,0.001,0.0,momentum,0.9,0.7839673913043478,0.75,11.518236271911181
relu,"[128, 64, 32]",0.001,0.0,0.001,0.0,momentum,0.99,0.7364130434782609,0.7608695652173914,14.658712805186838
relu,"[128, 64, 32]",0.001,0.0,0.001,0.0001,adam,0.0,0.8709239130434783,0.8043478260869565,9.955562964688477
relu,"[128, 64, 32]",0.001,0.0,0.001,0.0001,momentum,0.8,0.7676630434782609,0.7391304347826086,11.305845652546594
relu,"[128, 64, 32]",0.001,0.0,0.001,0.0001,momentum,0.9,0.7703804347826086,0.6413043478260869,12.273251378122099
relu,"[128, 64, 32]",0.001,0.0,0.001,0.0001,momentum,0.99,0.6793478260869565,0.6739130434782609,15.43839182572363
relu,"[128, 64, 32]",0.001,0.0,0.001,0.001,adam,0.0,0.9510869565217391,0.6847826086956522,12.040582205997097
relu,"[128, 64, 32]",0.001,0.0,0.001,0.001,momentum,0.8,0.7649456521739131,0.717391304347826,15.770866155340443
relu,"[128, 64, 32]",0.001,0.0,0.001,0.001,momentum,0.9,0.7622282608695652,0.7717391304347826,16.035980389843232
relu,"[128, 64, 32]",0.001,0.0,0.001,0.001,momentum,0.99,0.7676630434782609,0.782608695652174,17.546879899892314
relu,"[128, 64, 32]",0.001,0.0,0.001,0.01,adam,0.0,0.8831521739130435,0.782608695652174,53.345282615965765
relu,"[128, 64, 32]",0.001,0.0,0.001,0.01,momentum,0.8,0.78125,0.6304347826086957,58.09064393551921
relu,"[128, 64, 32]",0.001,0.0,0.001,0.01,momentum,0.9,0.7635869565217391,0.782608695652174,58.6709174431734
relu,"[128, 64, 32]",0.001,0.0,0.001,0.01,momentum,0.99,0.75,0.6847826086956522,60.798238964294036
relu,"[128, 64, 32]",0.001,0.2,0.0,0.0,adam,0.0,0.8002717391304348,0.782608695652174,7.939472096072717
relu,"[128, 64, 32]",0.001,0.2,0.0,0.0,momentum,0.8,0.7269021739130435,0.7717391304347826,9.650256852164556
relu,"[128, 64, 32]",0.001,0.2,0.0,0.0,momentum,0.9,0.6698369565217391,0.6630434782608695,8.665791670693466
relu,"[128, 64, 32]",0.001,0.2,0.0,0.0,momentum,0.99,0.59375,0.5543478260869565,11.900818868309035
relu,"[128, 64, 32]",0.001,0.2,0.0,0.0001,adam,0.0,0.8274456521739131,0.8043478260869565,8.48796904923538
relu,"[128, 64, 32]",0.001,0.2,0.0,0.0001,momentum,0.8,0.8070652173913043,0.8152173913043478,10.085941855603181
relu,"[128, 64, 32]",0.001,0.2,0.0,0.0001,momentum,0.9,0.7690217391304348,0.7717391304347826,9.031208942769817
relu,"[128, 64, 32]",0.001,0.2,0.0,0.0001,momentum,0.99,0.6983695652173914,0.7065217391304348,10.553459892491881
relu,"[128, 64, 32]",0.001,0.2,0.0,0.001,adam,0.0,0.8165760869565217,0.8152173913043478,12.515268689420747
relu,"[128, 64, 32]",0.001,0.2,0.0,0.001,momentum,0.8,0.7323369565217391,0.7391304347826086,13.26995030548872
relu,"[128, 64, 32]",0.001,0.2,0.0,0.001,momentum,0.9,0.748641304347826,0.7608695652173914,13.609404812992416
relu,"[128, 64, 32]",0.001,0.2,0.0,0.001,momentum,0.99,0.7540760869565217,0.782608695652174,15.78741775016567
relu,"[128, 64, 32]",0.001,0.2,0.0,0.01,adam,0.0,0.8247282608695652,0.8043478260869565,50.784304807796374
relu,"[128, 64, 32]",0.001,0.2,0.0,0.01,momentum,0.8,0.7690217391304348,0.7608695652173914,56.801000448513285
relu,"[128, 64, 32]",0.001,0.2,0.0,0.01,momentum,0.9,0.7676630434782609,0.8043478260869565,54.35729832805324
relu,"[128, 64, 32]",0.001,0.2,0.0,0.01,momentum,0.99,0.5665760869565217,0.6521739130434783,59.80288156289984
relu,"[128, 64, 32]",0.001,0.2,0.0001,0.0,adam,0.0,0.842391304347826,0.8043478260869565,5.539841545190411
relu,"[128, 64, 32]",0.001,0.2,0.0001,0.0,momentum,0.8,0.654891304347826,0.6630434782608695,10.448305363175304
relu,"[128, 64, 32]",0.001,0.2,0.0001,0.0,momentum,0.9,0.782608695652174,0.8260869565217391,9.419387497306147
relu,"[128, 64, 32]",0.001,0.2,0.0001,0.0,momentum,0.99,0.7241847826086957,0.717391304347826,12.119758773518688
relu,"[128, 64, 32]",0.001,0.2,0.0001,0.0001,adam,0.0,0.8125,0.8260869565217391,7.581923898163481
relu,"[128, 64, 32]",0.001,0.2,0.0001,0.0001,momentum,0.8,0.7432065217391305,0.7282608695652174,11.238233821753196
relu,"[128, 64, 32]",0.001,0.2,0.0001,0.0001,momentum,0.9,0.7540760869565217,0.6739130434782609,9.614222685492566
relu,"[128, 64, 32]",0.001,0.2,0.0001,0.0001,momentum,0.99,0.7608695652173914,0.8043478260869565,11.49409704395617
relu,"[128, 64, 32]",0.001,0.2,0.0001,0.001,adam,0.0,0.8125,0.8260869565217391,12.148724679446968
relu,"[128, 64, 32]",0.001,0.2,0.0001,0.001,momentum,0.8,0.7459239130434783,0.7282608695652174,14.195578453640481
relu,"[128, 64, 32]",0.001,0.2,0.0001,0.001,momentum,0.9,0.7663043478260869,0.8260869565217391,14.558101217172188
relu,"[128, 64, 32]",0.001,0.2,0.0001,0.001,momentum,0.99,0.6725543478260869,0.6521739130434783,16.542401077563937
relu,"[128, 64, 32]",0.001,0.2,0.0001,0.01,adam,0.0,0.8043478260869565,0.8043478260869565,53.59456462836411
relu,"[128, 64, 32]",0.001,0.2,0.0001,0.01,momentum,0.8,0.7282608695652174,0.8152173913043478,56.40175063988549
relu,"[128, 64, 32]",0.001,0.2,0.0001,0.01,momentum,0.9,0.7581521739130435,0.7717391304347826,55.789257812503315
relu,"[128, 64, 32]",0.001,0.2,0.0001,0.01,momentum,0.99,0.6616847826086957,0.6413043478260869,57.23597443375067
relu,"[128, 64, 32]",0.001,0.2,0.001,0.0,adam,0.0,0.8206521739130435,0.8043478260869565,14.299201524536391
relu,"[128, 64, 32]",0.001,0.2,0.001,0.0,momentum,0.8,0.7663043478260869,0.7608695652173914,16.14891031086394
relu,"[128, 64, 32]",0.001,0.2,0.001,0.0,momentum,0.9,0.7880434782608695,0.75,16.0385826530688
relu,"[128, 64, 32]",0.001,0.2,0.001,0.0,momentum,0.99,0.6739130434782609,0.7391304347826086,19.901773453242335
relu,"[128, 64, 32]",0.001,0.2,0.001,0.0001,adam,0.0,0.8220108695652174,0.8043478260869565,15.348202248891043
relu,"[128, 64, 32]",0.001,0.2,0.001,0.0001,momentum,0.8,0.7377717391304348,0.7608695652173914,16.553328503543646
relu,"[128, 64, 32]",0.001,0.2,0.001,0.0001,momentum,0.9,0.7391304347826086,0.7282608695652174,16.449550790059916
relu,"[128, 64, 32]",0.001,0.2,0.001,0.0001,momentum,0.99,0.6875,0.6739130434782609,19.31926325673148
relu,"[128, 64, 32]",0.001,0.2,0.001,0.001,adam,0.0,0.8315217391304348,0.8152173913043478,20.2719065696882
